gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_01498					False	1.0	1.0	True	1	True	False	0	0						False	ATP-binding protein		HG267_RS11950	52	52	GCF_025677855.1;GCF_025860405.1;GCF_011769525.1;GCF_000204075.1;GCF_028623165.1;GCF_029953635.1;GCF_043099315.1;GCF_009873495.1;GCF_048568275.1;GCF_023734775.1	GCF_025677855.1;GCF_025860405.1;GCF_011769525.1;GCF_000204075.1;GCF_028623165.1;GCF_029953635.1;GCF_043099315.1;GCF_009873495.1;GCF_048568275.1;GCF_023734775.1	Other / unassigned	Novel/uncertain candidate
GF_01499					False	1.0	1.0	True	1	True	False	0	0						False	peptide ligase PGM1-related protein		HG267_RS12170	43	43	GCF_025677855.1;GCF_028623165.1;GCF_025860405.1;GCF_009372195.1;GCF_000009705.1;GCF_013393925.1;GCF_000204075.1;GCF_002949795.1;GCF_022376295.1;GCF_000020025.1	GCF_025677855.1;GCF_028623165.1;GCF_025860405.1;GCF_009372195.1;GCF_000009705.1;GCF_013393925.1;GCF_000204075.1;GCF_002949795.1;GCF_022376295.1;GCF_000020025.1	Other / unassigned	Novel/uncertain candidate
GF_01503					False	1.0	1.0	True	1	True	False	0	0						False	Ni/Fe hydrogenase subunit alpha		HG267_RS05025	50	50	GCF_025677855.1;GCF_025860405.1;GCF_011769525.1;GCF_000204075.1;GCF_022063185.1;GCF_043099305.1;GCF_009873495.1;GCF_009372195.1;GCF_048568275.1;GCF_001548375.1	GCF_025677855.1;GCF_025860405.1;GCF_011769525.1;GCF_000204075.1;GCF_022063185.1;GCF_043099305.1;GCF_009873495.1;GCF_009372195.1;GCF_048568275.1;GCF_001548375.1	Other / unassigned	Novel/uncertain candidate
GF_01505					False	1.0	1.0	True	1	True	False	0	0						False	fatty acid desaturase		HG267_RS16180	41	41	GCF_025677855.1;GCF_043099725.1;GCF_043099735.1;GCF_000204075.1;GCF_009372195.1;GCF_003443655.1;GCF_049315035.1;GCF_002896875.1;GCF_002949735.1;GCF_003054475.1	GCF_025677855.1;GCF_043099725.1;GCF_043099735.1;GCF_000204075.1;GCF_009372195.1;GCF_003443655.1;GCF_049315035.1;GCF_002896875.1;GCF_002949735.1;GCF_003054475.1	Other / unassigned	Novel/uncertain candidate
GF_01511					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		HG267_RS19710	50	50	GCF_025860405.1;GCF_011769525.1;GCF_025677855.1;GCF_029953635.1;GCF_019977735.1;GCF_002368455.1;GCF_052692665.1;GCF_000316665.1;GCF_032393985.1;GCF_009372195.1	GCF_025860405.1;GCF_011769525.1;GCF_025677855.1;GCF_029953635.1;GCF_019977735.1;GCF_002368455.1;GCF_052692665.1;GCF_000316665.1;GCF_032393985.1;GCF_009372195.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01517					False	1.0	1.0	True	1	True	False	0	0						False	DNA replication/repair protein RecF		HG267_RS09885	50	50	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_048568235.1;GCF_001548375.1;GCF_000009705.1;GCF_048568275.1;GCF_019976755.1;GCF_009856605.1;GCF_000204075.1	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_048568235.1;GCF_001548375.1;GCF_000009705.1;GCF_048568275.1;GCF_019976755.1;GCF_009856605.1;GCF_000204075.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01524					False	1.0	1.0	True	1	True	False	0	0						False	class I SAM-dependent methyltransferase		HG267_RS04670	50	50	GCF_025860405.1;GCF_023734775.1;GCF_025677855.1;GCF_001548375.1;GCF_002163975.1;GCF_029953635.1;GCF_000317125.1;GCF_000316575.1;GCF_023546805.1;GCF_017164015.1	GCF_025860405.1;GCF_023734775.1;GCF_025677855.1;GCF_001548375.1;GCF_002163975.1;GCF_029953635.1;GCF_000317125.1;GCF_000316575.1;GCF_023546805.1;GCF_017164015.1	Other / unassigned	Novel/uncertain candidate
GF_01530					False	1.0	1.0	True	1	True	False	0	0						False	tetratricopeptide repeat protein		HG267_RS15055	40	40	GCF_025860405.1;GCF_025677855.1;GCF_023734775.1;GCF_000020025.1;GCF_043099735.1;GCF_009873495.1;GCF_013343235.1;GCF_013393925.1;GCF_014023275.1;GCF_028623165.1	GCF_025860405.1;GCF_025677855.1;GCF_023734775.1;GCF_000020025.1;GCF_043099735.1;GCF_009873495.1;GCF_013343235.1;GCF_013393925.1;GCF_014023275.1;GCF_028623165.1	Other / unassigned	Novel/uncertain candidate
GF_01532					False	1.0	1.0	True	1	True	False	0	0						False	Gfo/Idh/MocA family protein		HG267_RS31785	40	40	GCF_025860405.1;GCF_011769525.1;GCF_002368175.1;GCF_025677855.1;GCF_009498015.1;GCF_001548375.1;GCF_000009705.1;GCF_050235535.1;GCF_022063185.1;GCF_009856605.1	GCF_025860405.1;GCF_011769525.1;GCF_002368175.1;GCF_025677855.1;GCF_009498015.1;GCF_001548375.1;GCF_000009705.1;GCF_050235535.1;GCF_022063185.1;GCF_009856605.1	Other / unassigned	Novel/uncertain candidate
GF_01581					False	1.0	1.0	True	1	True	False	0	0						False	Crp/Fnr family transcriptional regulator		PQG02_RS15565	50	50	GCF_028623165.1;GCF_000196515.1;GCF_019976755.1;GCF_003443655.1;GCF_049315035.1;GCF_013393925.1;GCF_050235535.1;GCF_052692665.1;GCF_002813575.1;GCF_043099735.1	GCF_028623165.1;GCF_000196515.1;GCF_019976755.1;GCF_003443655.1;GCF_049315035.1;GCF_013393925.1;GCF_050235535.1;GCF_052692665.1;GCF_002813575.1;GCF_043099735.1	Regulation	Novel/uncertain candidate
GF_01582					False	1.0	1.0	True	1	True	False	0	0						False	citramalate synthase		PQG02_RS15835	40	40	GCF_028623165.1;GCF_000316625.1;GCF_009498015.1;GCF_009856605.1;GCF_000204075.1;GCF_022063185.1;GCF_000020025.1;GCF_050235535.1;GCF_001548375.1;GCF_022376295.1	GCF_028623165.1;GCF_000316625.1;GCF_009498015.1;GCF_009856605.1;GCF_000204075.1;GCF_022063185.1;GCF_000020025.1;GCF_050235535.1;GCF_001548375.1;GCF_022376295.1	Other / unassigned	Novel/uncertain candidate
GF_01586					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		PQG02_RS29300	43	43	GCF_028623165.1;GCF_002813575.1;GCF_002949795.1;GCF_000020025.1;GCF_013393925.1;GCF_009873495.1;GCF_013393905.1;GCF_014023275.1;GCF_003443655.1;GCF_009372195.1	GCF_028623165.1;GCF_002813575.1;GCF_002949795.1;GCF_000020025.1;GCF_013393925.1;GCF_009873495.1;GCF_013393905.1;GCF_014023275.1;GCF_003443655.1;GCF_009372195.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01593					False	1.0	1.0	True	1	True	False	0	0						False	ABC transporter ATP-binding protein		QI031_RS15690	42	42	GCF_029953635.1;GCF_014023275.1;GCF_002949795.1;GCF_011769525.1;GCF_052692655.1;GCF_025677855.1;GCF_013393905.1;GCF_009873495.1;GCF_043099725.1;GCF_038096175.1	GCF_029953635.1;GCF_014023275.1;GCF_002949795.1;GCF_011769525.1;GCF_052692655.1;GCF_025677855.1;GCF_013393905.1;GCF_009873495.1;GCF_043099725.1;GCF_038096175.1	Transport	Novel/uncertain candidate
GF_01594					False	1.0	1.0	True	1	True	False	0	0						False	nitroreductase family protein		QI031_RS16045	42	42	GCF_029953635.1;GCF_043099725.1;GCF_052692665.1;GCF_009498015.1;GCF_000316625.1;GCF_000316575.1;GCF_022063185.1;GCF_028623165.1;GCF_050235535.1;GCF_002896875.1	GCF_029953635.1;GCF_043099725.1;GCF_052692665.1;GCF_009498015.1;GCF_000316625.1;GCF_000316575.1;GCF_022063185.1;GCF_028623165.1;GCF_050235535.1;GCF_002896875.1	Other / unassigned	Novel/uncertain candidate
GF_01595					False	1.0	1.0	True	1	True	False	0	0						False	ROK family protein		QI031_RS19675	47	47	GCF_029953635.1;GCF_013393905.1;GCF_009873495.1;GCF_001548375.1;GCF_002896875.1;GCF_000317695.1;GCF_052692655.1;GCF_002949795.1;GCF_000196515.1;GCF_000316645.1	GCF_029953635.1;GCF_013393905.1;GCF_009873495.1;GCF_001548375.1;GCF_002896875.1;GCF_000317695.1;GCF_052692655.1;GCF_002949795.1;GCF_000196515.1;GCF_000316645.1	Other / unassigned	Novel/uncertain candidate
GF_01597					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		QI031_RS23615	47	47	GCF_029953635.1;GCF_052692665.1;GCF_000316625.1;GCF_052692655.1;GCF_038096175.1;GCF_013393925.1;GCF_002949735.1;GCF_000316575.1;GCF_000317695.1;GCF_048568275.1	GCF_029953635.1;GCF_052692665.1;GCF_000316625.1;GCF_052692655.1;GCF_038096175.1;GCF_013393925.1;GCF_002949735.1;GCF_000316575.1;GCF_000317695.1;GCF_048568275.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01599					False	1.0	1.0	True	1	True	False	0	0						False	deoxyribonuclease V		QI031_RS24545	41	41	GCF_029953635.1;GCF_001548375.1;GCF_014023275.1;GCF_002368175.1;GCF_002949795.1;GCF_019976755.1;GCF_002813575.1;GCF_022063185.1;GCF_013393905.1;GCF_000204075.1	GCF_029953635.1;GCF_001548375.1;GCF_014023275.1;GCF_002368175.1;GCF_002949795.1;GCF_019976755.1;GCF_002813575.1;GCF_022063185.1;GCF_013393905.1;GCF_000204075.1	Other / unassigned	Novel/uncertain candidate
GF_01601					False	1.0	1.0	True	1	True	False	0	0						False	HetZ-related protein 2		QI031_RS26065	41	41	GCF_029953635.1;GCF_002368175.1;GCF_002813575.1;GCF_000316575.1;GCF_013393925.1;GCF_025860405.1;GCF_013393905.1;GCF_025677855.1;GCF_002163975.1;GCF_000020025.1	GCF_029953635.1;GCF_002368175.1;GCF_002813575.1;GCF_000316575.1;GCF_013393925.1;GCF_025860405.1;GCF_013393905.1;GCF_025677855.1;GCF_002163975.1;GCF_000020025.1	Other / unassigned	Novel/uncertain candidate
GF_01604					False	1.0	1.0	True	1	True	False	0	0						False	fatty acid hydroxylase		QI031_RS29175	42	42	GCF_029953635.1;GCF_017164015.1;GCF_000316625.1;GCF_000316575.1;GCF_043099735.1;GCF_000204075.1;GCF_000316645.1;GCF_052692665.1;GCF_048568235.1;GCF_043099725.1	GCF_029953635.1;GCF_017164015.1;GCF_000316625.1;GCF_000316575.1;GCF_043099735.1;GCF_000204075.1;GCF_000316645.1;GCF_052692665.1;GCF_048568235.1;GCF_043099725.1	Other / unassigned	Novel/uncertain candidate
GF_01605					False	1.0	1.0	True	1	True	False	0	0						False	YqeG family HAD IIIA-type phosphatase		QI031_RS29365	52	52	GCF_029953635.1;GCF_000316645.1;GCF_050235535.1;GCF_002896875.1;GCF_003054475.1;GCF_043099725.1;GCF_013393945.1;GCF_002949795.1;GCF_000009705.1;GCF_048568275.1	GCF_029953635.1;GCF_000316645.1;GCF_050235535.1;GCF_002896875.1;GCF_003054475.1;GCF_043099725.1;GCF_013393945.1;GCF_002949795.1;GCF_000009705.1;GCF_048568275.1	Other / unassigned	Novel/uncertain candidate
GF_01608					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		QI031_RS05425	46	46	GCF_029953635.1;GCF_013393905.1;GCF_000009705.1;GCF_009873495.1;GCF_000316645.1;GCF_023734775.1;GCF_052692655.1;GCF_009856605.1;GCF_000204075.1;GCF_013343235.1	GCF_029953635.1;GCF_013393905.1;GCF_000009705.1;GCF_009873495.1;GCF_000316645.1;GCF_023734775.1;GCF_052692655.1;GCF_009856605.1;GCF_000204075.1;GCF_013343235.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01611					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		QI031_RS08195	46	46	GCF_029953635.1;GCF_000204075.1;GCF_009856605.1;GCF_001548375.1;GCF_017164015.1;GCF_050235535.1;GCF_013393945.1;GCF_022063185.1;GCF_009498015.1;GCF_000316645.1	GCF_029953635.1;GCF_000204075.1;GCF_009856605.1;GCF_001548375.1;GCF_017164015.1;GCF_050235535.1;GCF_013393945.1;GCF_022063185.1;GCF_009498015.1;GCF_000316645.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01614					False	1.0	1.0	True	1	True	False	0	0						False	translation initiation factor IF-2		QI031_RS13660	41	41	GCF_029953635.1;GCF_003054475.1;GCF_022376295.1;GCF_013343235.1;GCF_000020025.1;GCF_009873495.1;GCF_043099725.1;GCF_013393925.1;GCF_002949735.1;GCF_043099735.1	GCF_029953635.1;GCF_003054475.1;GCF_022376295.1;GCF_013343235.1;GCF_000020025.1;GCF_009873495.1;GCF_043099725.1;GCF_013393925.1;GCF_002949735.1;GCF_043099735.1	Other / unassigned	Novel/uncertain candidate
GF_01615					False	1.0	1.0	True	1	True	False	0	0						False	DUF3326 domain-containing protein		QI031_RS14615	43	43	GCF_029953635.1;GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_002368175.1;GCF_013343235.1;GCF_013393905.1;GCF_043099735.1;GCF_009372195.1;GCF_002813575.1	GCF_029953635.1;GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_002368175.1;GCF_013343235.1;GCF_013393905.1;GCF_043099735.1;GCF_009372195.1;GCF_002813575.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01650					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		RS893_RS17260	50	50	GCF_032393985.1;GCF_001548455.1;GCF_002949795.1;GCF_038096175.1;GCF_001548375.1;GCF_002813575.1;GCF_003443655.1;GCF_000009705.1;GCF_013393925.1;GCF_013343235.1	GCF_032393985.1;GCF_001548455.1;GCF_002949795.1;GCF_038096175.1;GCF_001548375.1;GCF_002813575.1;GCF_003443655.1;GCF_000009705.1;GCF_013393925.1;GCF_013343235.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01651					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		RS893_RS05795	44	44	GCF_032393985.1;GCF_017164015.1;GCF_002163975.1;GCF_001548455.1;GCF_029953635.1;GCF_019056575.1;GCF_022063185.1;GCF_003054475.1;GCF_013393925.1;GCF_003443655.1	GCF_032393985.1;GCF_017164015.1;GCF_002163975.1;GCF_001548455.1;GCF_029953635.1;GCF_019056575.1;GCF_022063185.1;GCF_003054475.1;GCF_013393925.1;GCF_003443655.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01656					False	1.0	1.0	True	1	True	False	0	0						False	cytochrome c		RS893_RS24065	46	46	GCF_032393985.1;GCF_001548455.1;GCF_025677855.1;GCF_025860405.1;GCF_013393905.1;GCF_014023275.1;GCF_002813575.1;GCF_052692655.1;GCF_013343235.1;GCF_028623165.1	GCF_032393985.1;GCF_001548455.1;GCF_025677855.1;GCF_025860405.1;GCF_013393905.1;GCF_014023275.1;GCF_002813575.1;GCF_052692655.1;GCF_013343235.1;GCF_028623165.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_01660					False	1.0	1.0	True	1	True	False	0	0						False	DUF5340 domain-containing protein		RS893_RS02015	42	42	GCF_032393985.1;GCF_043099305.1;GCF_001548455.1;GCF_022063185.1;GCF_043099315.1;GCF_002163975.1;GCF_000317435.1;GCF_043099735.1;GCF_000020025.1;GCF_043099725.1	GCF_032393985.1;GCF_043099305.1;GCF_001548455.1;GCF_022063185.1;GCF_043099315.1;GCF_002163975.1;GCF_000317435.1;GCF_043099735.1;GCF_000020025.1;GCF_043099725.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01662					False	1.0	1.0	True	1	True	False	0	0						False	FAD-dependent hydroxylase		RS893_RS02440	44	44	GCF_032393985.1;GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_001548455.1;GCF_043099305.1;GCF_043099315.1;GCF_013393925.1;GCF_043099725.1;GCF_000316575.1	GCF_032393985.1;GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_001548455.1;GCF_043099305.1;GCF_043099315.1;GCF_013393925.1;GCF_043099725.1;GCF_000316575.1	Other / unassigned	Novel/uncertain candidate
GF_01668					False	1.0	1.0	True	1	True	False	0	0						False	2Fe-2S iron-sulfur cluster-binding protein		RS893_RS08330	45	45	GCF_032393985.1;GCF_013393945.1;GCF_050235535.1;GCF_000009705.1;GCF_009498015.1;GCF_009856605.1;GCF_048568235.1;GCF_019976755.1;GCF_048568275.1;GCF_000316645.1	GCF_032393985.1;GCF_013393945.1;GCF_050235535.1;GCF_000009705.1;GCF_009498015.1;GCF_009856605.1;GCF_048568235.1;GCF_019976755.1;GCF_048568275.1;GCF_000316645.1	Metallocluster & Fe-S biogenesis	FOX-consistent support function (plausible rediscovery)
GF_01671					False	1.0	1.0	True	1	True	False	0	0						False	ABC transporter ATP-binding protein		RS893_RS14050	55	55	GCF_032393985.1;GCF_001548455.1;GCF_000734895.2;GCF_000317435.1;GCF_022063185.1;GCF_043099315.1;GCF_043099305.1;GCF_000317695.1;GCF_049315035.1;GCF_017164015.1	GCF_032393985.1;GCF_001548455.1;GCF_000734895.2;GCF_000317435.1;GCF_022063185.1;GCF_043099315.1;GCF_043099305.1;GCF_000317695.1;GCF_049315035.1;GCF_017164015.1	Transport	Novel/uncertain candidate
GF_01753					False	1.0	1.0	True	1	True	False	0	0						False	molecular chaperone		WKK05_RS18415	50	50	GCF_038096175.1;GCF_043099725.1;GCF_014023275.1;GCF_052692655.1;GCF_000020025.1;GCF_028623165.1;GCF_002813575.1;GCF_023734775.1;GCF_043099735.1;GCF_009372195.1	GCF_038096175.1;GCF_043099725.1;GCF_014023275.1;GCF_052692655.1;GCF_000020025.1;GCF_028623165.1;GCF_002813575.1;GCF_023734775.1;GCF_043099735.1;GCF_009372195.1	Other / unassigned	Novel/uncertain candidate
GF_01754					False	1.0	1.0	True	1	True	False	0	0						False	NADAR domain-containing protein		WKK05_RS18440	45	45	GCF_038096175.1;GCF_000316575.1;GCF_022063185.1;GCF_002896875.1;GCF_050235535.1;GCF_009856605.1;GCF_009498015.1;GCF_000316645.1;GCF_048568235.1;GCF_013393945.1	GCF_038096175.1;GCF_000316575.1;GCF_022063185.1;GCF_002896875.1;GCF_050235535.1;GCF_009856605.1;GCF_009498015.1;GCF_000316645.1;GCF_048568235.1;GCF_013393945.1	Other / unassigned	Novel/uncertain candidate
GF_01757					False	1.0	1.0	True	1	True	False	0	0						False	tRNA adenosine(34) deaminase TadA		WKK05_RS20165	42	42	GCF_038096175.1;GCF_000020025.1;GCF_052692655.1;GCF_009873495.1;GCF_043099725.1;GCF_013393905.1;GCF_023734775.1;GCF_013343235.1;GCF_002949735.1;GCF_009372195.1	GCF_038096175.1;GCF_000020025.1;GCF_052692655.1;GCF_009873495.1;GCF_043099725.1;GCF_013393905.1;GCF_023734775.1;GCF_013343235.1;GCF_002949735.1;GCF_009372195.1	Other / unassigned	Novel/uncertain candidate
GF_01760					False	1.0	1.0	True	1	True	False	0	0						False	pyrroline-5-carboxylate reductase		WKK05_RS23130	46	46	GCF_038096175.1;GCF_000316625.1;GCF_009498015.1;GCF_048568235.1;GCF_019976755.1;GCF_000204075.1;GCF_048568275.1;GCF_009856605.1;GCF_013393945.1;GCF_001548375.1	GCF_038096175.1;GCF_000316625.1;GCF_009498015.1;GCF_048568235.1;GCF_019976755.1;GCF_000204075.1;GCF_048568275.1;GCF_009856605.1;GCF_013393945.1;GCF_001548375.1	Other / unassigned	Novel/uncertain candidate
GF_01761					False	1.0	1.0	True	1	True	False	0	0						False	YtxH domain-containing protein		WKK05_RS23785	46	46	GCF_038096175.1;GCF_023734775.1;GCF_022063185.1;GCF_014023275.1;GCF_002813575.1;GCF_052692655.1;GCF_002949795.1;GCF_052692665.1;GCF_028623165.1;GCF_009498015.1	GCF_038096175.1;GCF_023734775.1;GCF_022063185.1;GCF_014023275.1;GCF_002813575.1;GCF_052692655.1;GCF_002949795.1;GCF_052692665.1;GCF_028623165.1;GCF_009498015.1	Other / unassigned	Novel/uncertain candidate
GF_01765					False	1.0	1.0	True	1	True	False	0	0						False	type IV pilus twitching motility protein PilT		WKK05_RS30910	48	48	GCF_038096175.1;GCF_000316575.1;GCF_029953635.1;GCF_025677855.1;GCF_011769525.1;GCF_002368175.1;GCF_025860405.1;GCF_000009705.1;GCF_048568275.1;GCF_048568235.1	GCF_038096175.1;GCF_000316575.1;GCF_029953635.1;GCF_025677855.1;GCF_011769525.1;GCF_002368175.1;GCF_025860405.1;GCF_000009705.1;GCF_048568275.1;GCF_048568235.1	Other / unassigned	Novel/uncertain candidate
GF_01766					False	1.0	1.0	True	1	True	False	0	0						False	metallophosphoesterase		WKK05_RS31740	40	40	GCF_038096175.1;GCF_002368175.1;GCF_002813575.1;GCF_011769525.1;GCF_013393925.1;GCF_025677855.1;GCF_043099725.1;GCF_014023275.1;GCF_028623165.1;GCF_002949735.1	GCF_038096175.1;GCF_002368175.1;GCF_002813575.1;GCF_011769525.1;GCF_013393925.1;GCF_025677855.1;GCF_043099725.1;GCF_014023275.1;GCF_028623165.1;GCF_002949735.1	Other / unassigned	Novel/uncertain candidate
GF_01768					False	1.0	1.0	True	1	True	False	0	0						False	ABC transporter permease		WKK05_RS32295	45	45	GCF_038096175.1;GCF_001548375.1;GCF_014023275.1;GCF_013393945.1;GCF_000316645.1;GCF_025677855.1;GCF_000204075.1;GCF_032393985.1;GCF_009856605.1;GCF_048568235.1	GCF_038096175.1;GCF_001548375.1;GCF_014023275.1;GCF_013393945.1;GCF_000316645.1;GCF_025677855.1;GCF_000204075.1;GCF_032393985.1;GCF_009856605.1;GCF_048568235.1	Transport	Novel/uncertain candidate
GF_01773					False	1.0	1.0	True	1	True	False	0	0						False	acetate kinase		WKK05_RS02030	40	40	GCF_038096175.1;GCF_049315035.1;GCF_029953635.1;GCF_025860405.1;GCF_000317695.1;GCF_000316645.1;GCF_000009705.1;GCF_017164015.1;GCF_013393945.1;GCF_009498015.1	GCF_038096175.1;GCF_049315035.1;GCF_029953635.1;GCF_025860405.1;GCF_000317695.1;GCF_000316645.1;GCF_000009705.1;GCF_017164015.1;GCF_013393945.1;GCF_009498015.1	Other / unassigned	Novel/uncertain candidate
GF_01821					False	1.0	1.0	True	1	True	False	0	0						False	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase		ACF3DW_RS11120	47	47	GCF_043099305.1;GCF_043099315.1;GCF_000317435.1;GCF_000316665.1;GCF_002163975.1;GCF_002368395.1;GCF_000009705.1;GCF_009372195.1;GCF_043099735.1;GCF_013393905.1	GCF_043099305.1;GCF_043099315.1;GCF_000317435.1;GCF_000316665.1;GCF_002163975.1;GCF_002368395.1;GCF_000009705.1;GCF_009372195.1;GCF_043099735.1;GCF_013393905.1	Other / unassigned	Novel/uncertain candidate
GF_01826					False	1.0	1.0	True	1	True	False	0	0						False	6-phosphogluconolactonase		ACF3DW_RS04680	48	48	GCF_043099305.1;GCF_032393985.1;GCF_000734895.2;GCF_001548455.1;GCF_043099315.1;GCF_017164015.1;GCF_002368175.1;GCF_000316625.1;GCF_009856605.1;GCF_001548375.1	GCF_043099305.1;GCF_032393985.1;GCF_000734895.2;GCF_001548455.1;GCF_043099315.1;GCF_017164015.1;GCF_002368175.1;GCF_000316625.1;GCF_009856605.1;GCF_001548375.1	Other / unassigned	Novel/uncertain candidate
GF_01831					False	1.0	1.0	True	1	True	False	0	0						False	TM2 domain-containing protein		ACF3DW_RS08910	49	49	GCF_043099305.1;GCF_000734895.2;GCF_000196515.1;GCF_002163975.1;GCF_043099315.1;GCF_052692665.1;GCF_000316575.1;GCF_029953635.1;GCF_051201415.1;GCF_003367075.2	GCF_043099305.1;GCF_000734895.2;GCF_000196515.1;GCF_002163975.1;GCF_043099315.1;GCF_052692665.1;GCF_000316575.1;GCF_029953635.1;GCF_051201415.1;GCF_003367075.2	Other / unassigned	Novel/uncertain candidate
GF_01839					False	1.0	1.0	True	1	True	False	0	0						False	VWA domain-containing protein		ACF3DW_RS29045	55	55	GCF_043099315.1;GCF_002163975.1;GCF_043099305.1;GCF_032393985.1;GCF_000734895.2;GCF_000316665.1;GCF_001548455.1;GCF_009873495.1;GCF_002896875.1;GCF_014023275.1	GCF_043099315.1;GCF_002163975.1;GCF_043099305.1;GCF_032393985.1;GCF_000734895.2;GCF_000316665.1;GCF_001548455.1;GCF_009873495.1;GCF_002896875.1;GCF_014023275.1	Other / unassigned	Novel/uncertain candidate
GF_01843					False	1.0	1.0	True	1	True	False	0	0						False	sulfur carrier protein ThiS		ACF3DW_RS14875	49	49	GCF_043099315.1;GCF_043099305.1;GCF_000316575.1;GCF_009856605.1;GCF_000009705.1;GCF_008121535.1;GCF_000316645.1;GCF_000204075.1;GCF_000316625.1;GCF_003054475.1	GCF_043099315.1;GCF_043099305.1;GCF_000316575.1;GCF_009856605.1;GCF_000009705.1;GCF_008121535.1;GCF_000316645.1;GCF_000204075.1;GCF_000316625.1;GCF_003054475.1	Regulation	Novel/uncertain candidate
