gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_01005	0.1196053196053196	0.1196053196053196	0.1196053196053196	1.0	True	0.3513513513513513	0.3513513513513513	False	1	False	False	4	4	0.6064593301435407	0.6443381180223285	156.0			False	arsenical resistance protein ArsH		FD725_RS15090	111	111	GCF_013393945.1;GCF_000196515.1;GCF_018845095.1;GCF_016403105.1;GCF_026802175.1;GCF_977012465.1;GCF_009372195.1;GCF_048077055.1;GCF_043099725.1;GCF_026000695.1	GCF_013393945.1;GCF_000196515.1;GCF_018845095.1;GCF_016403105.1;GCF_026802175.1;GCF_977012465.1;GCF_009372195.1;GCF_048077055.1;GCF_043099725.1;GCF_026000695.1	Other / unassigned	Novel/uncertain candidate
GF_02264	0.3378191934498903	0.3378191934498903	0.3378191934498903	1.0	True	0.4048582995951417	0.4048582995951417	False	1	False	False	4	4	0.6060606060606061	0.733652312599681	90.0			False	DUF1815 family protein		ACWHYF_RS24195	247	247	GCF_977012465.1;GCF_001277295.1;GCF_049315035.1;GCF_008121535.1;GCF_000204075.1;GCF_017164015.1;GCF_052692665.1;GCF_048568235.1;GCF_022376295.1;GCF_002813575.1	GCF_977012465.1;GCF_001277295.1;GCF_049315035.1;GCF_008121535.1;GCF_000204075.1;GCF_017164015.1;GCF_052692665.1;GCF_048568235.1;GCF_022376295.1;GCF_002813575.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00047	0.4324252432779908	0.4324252432779908	0.4324252432779908	1.0	True	0.462882096069869	0.462882096069869	False	1	False	False	4	4	0.6056618819776715	0.6610845295055822	130.0			False	NAD-dependent epimerase/dehydratase family protein		TERY_RS01870	229	229	GCF_000014265.1;GCF_019891175.1;GCF_023650955.1;GCF_000317495.1;GCF_020091585.1;GCF_016745315.1;GCF_026000695.1;GCF_947331815.1;GCF_000317085.1;GCF_000317655.1	GCF_000014265.1;GCF_019891175.1;GCF_023650955.1;GCF_000317495.1;GCF_020091585.1;GCF_016745315.1;GCF_026000695.1;GCF_947331815.1;GCF_000317085.1;GCF_000317655.1	Other / unassigned	Novel/uncertain candidate
GF_00104	0.1151853674065928	0.1151853674065928	0.1151853674065928	1.0	True	0.3486238532110092	0.3486238532110092	False	1	False	False	4	4	0.6008771929824561	0.6259968102073366	142.0			False	15-cis-phytoene desaturase		PCC8801_RS01525	109	109	GCF_000021805.1;GCF_000829235.1;GCF_029919255.1;GCF_000021825.1;GCF_003574135.1;GCF_026240635.1;GCF_023983615.1;GCF_047275885.1;GCF_000316575.1;GCF_000317515.1	GCF_000021805.1;GCF_000829235.1;GCF_029919255.1;GCF_000021825.1;GCF_003574135.1;GCF_026240635.1;GCF_023983615.1;GCF_047275885.1;GCF_000316575.1;GCF_000317515.1	Other / unassigned	Novel/uncertain candidate
GF_00335	0.459005376344086	0.459005376344086	0.459005376344086	1.0	True	0.521505376344086	0.521505376344086	False	1	False	False	4	4	0.6004784688995215	0.6539074960127591	72.0			False	LysR family transcriptional regulator		GEI7407_RS14665	186	186	GCF_000317045.1;GCF_000012525.1;GCF_048077055.1;GCF_036630095.1;GCF_021379005.1;GCF_036630085.1;GCF_000317515.1;GCF_047649235.1;GCF_001746915.2;GCF_012295525.1	GCF_000317045.1;GCF_000012525.1;GCF_048077055.1;GCF_036630095.1;GCF_021379005.1;GCF_036630085.1;GCF_000317515.1;GCF_047649235.1;GCF_001746915.2;GCF_012295525.1	Regulation	Novel/uncertain candidate
GF_00773	0.538888888888889	0.538888888888889	0.538888888888889	1.0	True	0.65	0.65	False	1	False	False	4	4	0.5972886762360446	0.5972886762360446	24.0			False	formyltetrahydrofolate deformylase		COO91_RS32870	120	120	GCF_002813575.1;GCF_000317555.1;GCF_000317515.1;GCF_032393985.1;GCF_012516395.1;GCF_001548455.1;GCF_002949795.1;GCF_000316645.1;GCF_032598965.1;GCF_049315035.1	GCF_002813575.1;GCF_000317555.1;GCF_000317515.1;GCF_032393985.1;GCF_012516395.1;GCF_001548455.1;GCF_002949795.1;GCF_000316645.1;GCF_032598965.1;GCF_049315035.1	Other / unassigned	Novel/uncertain candidate
GF_00643	0.5225441654703659	0.5225441654703659	0.5225441654703659	1.0	True	0.6542056074766355	0.6542056074766355	False	1	False	False	4	4	0.5956937799043062	0.6443381180223285	63.0			False	protochlorophyllide reductase		BZZ01_RS05140	107	107	GCF_002163975.1;GCF_000010625.1;GCF_000981785.2;GCF_019704275.1;GCF_009792235.1;GCF_000981785.1;GCF_048820285.1;GCF_041506625.1;GCF_001704955.1;GCF_050500235.1	GCF_002163975.1;GCF_000010625.1;GCF_000981785.2;GCF_019704275.1;GCF_009792235.1;GCF_000981785.1;GCF_048820285.1;GCF_041506625.1;GCF_001704955.1;GCF_050500235.1	Other / unassigned	Novel/uncertain candidate
GF_01541	0.4014591965411637	0.4014591965411637	0.4014591965411637	1.0	True	0.4344262295081967	0.4344262295081967	False	1	False	False	4	4	0.5944976076555024	0.5821371610845295	143.0			False	acetyl-CoA carboxylase biotin carboxylase subunit		OOK60_RS01590	244	244	GCF_026240635.1;GCF_030322985.1;GCF_040564635.1;GCF_003846445.2;GCF_016403105.1;GCF_031583475.1;GCF_000317675.1;GCF_035320825.1;GCF_000317475.1;GCF_031583295.1	GCF_026240635.1;GCF_030322985.1;GCF_040564635.1;GCF_003846445.2;GCF_016403105.1;GCF_031583475.1;GCF_000317675.1;GCF_035320825.1;GCF_000317475.1;GCF_031583295.1	Other / unassigned	Novel/uncertain candidate
GF_00081	0.3761396929567561	0.3761396929567561	0.3761396929567561	1.0	True	0.4968944099378882	0.4968944099378882	False	1	False	False	4	4	0.5944976076555024	0.6634768740031898	54.0			False	sugar phosphate nucleotidyltransferase		CCE_RS01615	161	161	GCF_000017845.1;GCF_000025125.1;GCF_000317025.1;GCF_000147335.1;GCF_000021825.1;GCF_019704275.1;GCF_001704955.1;GCF_000981785.2;GCF_041506625.1;GCF_026222535.1	GCF_000017845.1;GCF_000025125.1;GCF_000317025.1;GCF_000147335.1;GCF_000021825.1;GCF_019704275.1;GCF_001704955.1;GCF_000981785.2;GCF_041506625.1;GCF_026222535.1	Other / unassigned	Novel/uncertain candidate
GF_00432	0.4357865059303908	0.4357865059303908	0.4357865059303908	1.0	True	0.5472972972972973	0.5472972972972973	False	1	False	False	4	4	0.5925039872408293	0.6451355661881977	160.0			False	photosystem II reaction center phosphoprotein PsbH		DACSA_RS05655	148	148	GCF_000317615.1;GCF_000317635.1;GCF_000317495.1;GCF_016446395.1;GCF_043099315.1;GCF_038096175.1;GCF_001277295.1;GCF_011769525.1;GCF_000734895.2;GCF_022984195.1	GCF_000317615.1;GCF_000317635.1;GCF_000317495.1;GCF_016446395.1;GCF_043099315.1;GCF_038096175.1;GCF_001277295.1;GCF_011769525.1;GCF_000734895.2;GCF_022984195.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00141	0.0131764705882353	0.0131764705882353	0.0131764705882353	1.0	True	0.2745098039215686	0.2745098039215686	False	1	False	False	4	4	0.5913078149920254	0.6754385964912281	105.0			False	30S ribosomal protein S17		CYAN7822_RS24680	51	51	GCF_000147335.1;GCF_010196425.1;GCF_003574135.1;GCF_000817325.1;GCF_003957805.1;GCF_002095975.1;GCF_050500235.1;GCF_031754835.1;GCF_038396575.1;GCF_003945305.1	GCF_000147335.1;GCF_010196425.1;GCF_003574135.1;GCF_000817325.1;GCF_003957805.1;GCF_002095975.1;GCF_050500235.1;GCF_031754835.1;GCF_038396575.1;GCF_003945305.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00250	0.7386912983425414	0.7386912983425414	0.7386912983425414	1.0	True	0.890625	0.890625	False	1	False	False	4	4	0.5885167464114833	0.6858054226475279	110.0			False	CPXCG motif-containing cysteine-rich protein		NOS7107_RS20680	64	64	GCF_000316625.1;GCF_009372195.1;GCF_013343235.1;GCF_014023275.1;GCF_001548375.1;GCF_043099725.1;GCF_000020025.1;GCF_002163975.1;GCF_011769525.1;GCF_000204075.1	GCF_000316625.1;GCF_009372195.1;GCF_013343235.1;GCF_014023275.1;GCF_001548375.1;GCF_043099725.1;GCF_000020025.1;GCF_002163975.1;GCF_011769525.1;GCF_000204075.1	Other / unassigned	Novel/uncertain candidate
GF_01458	0.6864265572930017	0.6864265572930017	0.6864265572930017	1.0	True	0.7978723404255319	0.7978723404255319	False	1	False	False	4	4	0.5885167464114832	0.5446570972886762	43.0			False	bacterioferritin		M5J74_RS10030	94	94	GCF_023546805.1;GCF_000317125.1;GCF_904830775.1;GCF_047276495.1;GCF_904830845.1;GCF_904830855.1;GCF_904830925.1;GCF_904830765.1;GCF_016745315.1;GCF_026000695.1	GCF_023546805.1;GCF_000317125.1;GCF_904830775.1;GCF_047276495.1;GCF_904830845.1;GCF_904830855.1;GCF_904830925.1;GCF_904830765.1;GCF_016745315.1;GCF_026000695.1	Other / unassigned	Novel/uncertain candidate
GF_00401	0.0494458653026428	0.0494458653026428	0.0494458653026428	1.0	True	0.3043478260869565	0.3043478260869565	False	1	False	False	4	4	0.5877192982456141	0.627591706539075	139.0			False	photosystem I reaction center subunit VIII		MIC7113_RS35065	69	69	GCF_000317515.1;GCF_025200965.1;GCF_026222535.1;GCF_003060805.1;GCF_016745315.1;GCF_048820285.1;GCF_041506625.1;GCF_026240635.1;GCF_000317105.1;GCF_038396575.1	GCF_000317515.1;GCF_025200965.1;GCF_026222535.1;GCF_003060805.1;GCF_016745315.1;GCF_048820285.1;GCF_041506625.1;GCF_026240635.1;GCF_000317105.1;GCF_038396575.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00578	0.761769710720363	0.761769710720363	0.761769710720363	1.0	True	0.8780487804878049	0.8780487804878049	False	1	False	False	4	4	0.5861244019138756	0.613237639553429	25.0			False	asparagine--tRNA ligase		FIS3754_RS03260	82	82	GCF_001548455.1;GCF_032393985.1;GCF_019977735.1;GCF_002368455.1;GCF_002368395.1;GCF_000317125.1;GCF_023546805.1;GCF_048568275.1;GCF_003054475.1;GCF_052692655.1	GCF_001548455.1;GCF_032393985.1;GCF_019977735.1;GCF_002368455.1;GCF_002368395.1;GCF_000317125.1;GCF_023546805.1;GCF_048568275.1;GCF_003054475.1;GCF_052692655.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00588	0.6707441386340469	0.6707441386340469	0.6707441386340469	1.0	True	0.7777777777777778	0.7777777777777778	False	1	False	False	4	4	0.5861244019138756	0.5733652312599682	170.0			False	signal recognition particle protein		FIS3754_RS12115	99	99	GCF_001548455.1;GCF_032393985.1;GCF_038050375.1;GCF_000196515.1;GCF_047275885.1;GCF_002813575.1;GCF_028623165.1;GCF_013393905.1;GCF_052692655.1;GCF_023546805.1	GCF_001548455.1;GCF_032393985.1;GCF_038050375.1;GCF_000196515.1;GCF_047275885.1;GCF_002813575.1;GCF_028623165.1;GCF_013393905.1;GCF_052692655.1;GCF_023546805.1	Other / unassigned	Novel/uncertain candidate
GF_00724	0.697542926038332	0.697542926038332	0.697542926038332	1.0	True	0.8507462686567164	0.8507462686567164	False	1	False	False	4	4	0.5853269537480064	0.5653907496012759	69.0			False	F0F1 ATP synthase subunit gamma		Q2T42_RS06450	67	67	GCF_002368255.1;GCF_044923475.1;GCF_001548435.1;GCF_019891175.1;GCF_022372495.1;GCF_002142495.1;GCF_002142475.1;GCF_032620035.1;GCF_047649235.1;GCF_049200465.1	GCF_002368255.1;GCF_044923475.1;GCF_001548435.1;GCF_019891175.1;GCF_022372495.1;GCF_002142495.1;GCF_002142475.1;GCF_032620035.1;GCF_047649235.1;GCF_049200465.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00343	0.4357976653696498	0.4357976653696498	0.4357976653696498	1.0	True	0.4357976653696498	0.4357976653696498	False	1	False	False	4	4	0.5833333333333334	0.6236044657097288	64.0			False	translation initiation factor IF-1		SYN7502_RS03875	257	257	GCF_000317085.1;GCF_000317695.1;GCF_038630775.1;GCF_000316575.1;GCF_010196425.1;GCF_040436315.1;GCF_000317675.1;GCF_030323025.1;GCF_001767235.1;GCF_001854205.2	GCF_000317085.1;GCF_000317695.1;GCF_038630775.1;GCF_000316575.1;GCF_010196425.1;GCF_040436315.1;GCF_000317675.1;GCF_030323025.1;GCF_001767235.1;GCF_001854205.2	Other / unassigned	Novel/uncertain candidate
GF_00414	0.1221687060661285	0.1221687060661285	0.1221687060661285	1.0	True	0.358695652173913	0.358695652173913	False	1	False	False	4	4	0.5821371610845295	0.5462519936204147	174.0			False	cytochrome b559 subunit beta		GLO7428_RS12345	92	92	GCF_000317555.1;GCF_012516315.1;GCF_016745315.1;GCF_043099305.1;GCF_023546805.1;GCF_000317125.1;GCF_000204075.1;GCF_002368455.1;GCF_032393985.1;GCF_032163395.1	GCF_000317555.1;GCF_012516315.1;GCF_016745315.1;GCF_043099305.1;GCF_023546805.1;GCF_000317125.1;GCF_000204075.1;GCF_002368455.1;GCF_032393985.1;GCF_032163395.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_01902	0.131547619047619	0.131547619047619	0.131547619047619	1.0	True	0.3666666666666666	0.3666666666666666	False	1	False	False	4	4	0.5809409888357256	0.5853269537480064	222.0			False	sodium-dependent bicarbonate transport family permease		R6H26_RS04265	90	90	GCF_044923475.1;GCF_000021805.1;GCF_000317515.1;GCF_048568235.1;GCF_048568275.1;GCF_000009705.1;GCF_022984195.1;GCF_030544905.1;GCF_000010065.1;GCF_000012525.1	GCF_044923475.1;GCF_000021805.1;GCF_000317515.1;GCF_048568235.1;GCF_048568275.1;GCF_000009705.1;GCF_022984195.1;GCF_030544905.1;GCF_000010065.1;GCF_000012525.1	Transport	Novel/uncertain candidate
GF_00124	0.4155508521777877	0.4155508521777877	0.4155508521777877	1.0	True	0.4921465968586387	0.4921465968586387	False	1	False	False	4	4	0.5805422647527911	0.5590111642743222	190.0			False	urease subunit gamma		PCC7424_RS21680	191	191	GCF_000021825.1;GCF_000284455.1;GCF_012516315.1;GCF_003015225.1;GCF_000010625.1;GCF_044923475.1;GCF_002075285.2;GCF_013343235.1;GCF_003367075.2;GCF_000317695.1	GCF_000021825.1;GCF_000284455.1;GCF_012516315.1;GCF_003015225.1;GCF_000010625.1;GCF_044923475.1;GCF_002075285.2;GCF_013343235.1;GCF_003367075.2;GCF_000317695.1	Other / unassigned	Novel/uncertain candidate
GF_00816	0.39207675190603	0.39207675190603	0.39207675190603	1.0	True	0.5822784810126582	0.5822784810126582	False	1	False	False	4	4	0.5801435406698565	0.5765550239234449	220.0			False	excinuclease ABC subunit UvrB		B5D77_RS08280	79	79	GCF_003019735.1;GCF_010196425.1;GCF_026222535.1;GCF_904830845.1;GCF_048593405.1;GCF_976987195.1;GCF_904830855.1;GCF_048820285.1;GCF_041506625.1;GCF_030553035.1	GCF_003019735.1;GCF_010196425.1;GCF_026222535.1;GCF_904830845.1;GCF_048593405.1;GCF_976987195.1;GCF_904830855.1;GCF_048820285.1;GCF_041506625.1;GCF_030553035.1	Other / unassigned	Novel/uncertain candidate
GF_00318	0.0324074074074074	0.0324074074074074	0.0324074074074074	1.0	True	0.2916666666666667	0.2916666666666667	False	1	False	False	4	4	0.5765550239234449	0.5917065390749601	182.0			False	NAD(P)H-quinone oxidoreductase subunit N		PLE7327_RS12650	48	48	GCF_000317025.1;GCF_038396575.1;GCF_000021805.1;GCF_010196425.1;GCF_002095975.1;GCF_050563455.1;GCF_000017845.1;GCF_000147335.1;GCF_048820285.1;GCF_050500235.1	GCF_000317025.1;GCF_038396575.1;GCF_000021805.1;GCF_010196425.1;GCF_002095975.1;GCF_050563455.1;GCF_000017845.1;GCF_000147335.1;GCF_048820285.1;GCF_050500235.1	Other / unassigned	Novel/uncertain candidate
GF_01679	0.6575198167118743	0.6575198167118743	0.6575198167118743	1.0	True	0.7244094488188977	0.7244094488188977	False	1	False	False	4	4	0.5729665071770335	0.47846889952153115	9.0			False	argininosuccinate lyase		HJG54_RS14945	127	127	GCF_032598965.1;GCF_002896875.1;GCF_032705245.1;GCF_000316645.1;GCF_028623165.1;GCF_000020025.1;GCF_009856605.1;GCF_003054475.1;GCF_013177315.1;GCF_052692665.1	GCF_032598965.1;GCF_002896875.1;GCF_032705245.1;GCF_000316645.1;GCF_028623165.1;GCF_000020025.1;GCF_009856605.1;GCF_003054475.1;GCF_013177315.1;GCF_052692665.1	Other / unassigned	Novel/uncertain candidate
GF_00726	0.3608636363636363	0.3608636363636363	0.3608636363636363	1.0	True	0.412	0.412	False	1	False	False	4	4	0.5717703349282297	0.5119617224880383	63.0			False	circadian clock protein KaiC		CDC35_RS02410	250	250	GCF_002368355.1;GCF_963665995.1;GCF_002355455.1;GCF_038630775.1;GCF_001693295.1;GCF_033798705.1;GCF_000019485.1;GCF_035320825.1;GCF_029919255.1;GCF_045345185.1	GCF_002368355.1;GCF_963665995.1;GCF_002355455.1;GCF_038630775.1;GCF_001693295.1;GCF_033798705.1;GCF_000019485.1;GCF_035320825.1;GCF_029919255.1;GCF_045345185.1	Other / unassigned	Novel/uncertain candidate
GF_01535	0.7924076607387142	0.7924076607387142	0.7924076607387142	1.0	True	0.8953488372093024	0.8953488372093024	False	1	False	False	4	4	0.5709728867623605	0.5685805422647527	7.0			False	septum site-determining protein MinD		OOK60_RS12145	86	86	GCF_026240635.1;GCF_000317435.1;GCF_003054475.1;GCF_013393945.1;GCF_009372195.1;GCF_024584745.1;GCF_003443655.1;GCF_032393985.1;GCF_009498015.1;GCF_048568235.1	GCF_026240635.1;GCF_000317435.1;GCF_003054475.1;GCF_013393945.1;GCF_009372195.1;GCF_024584745.1;GCF_003443655.1;GCF_032393985.1;GCF_009498015.1;GCF_048568235.1	Other / unassigned	Novel/uncertain candidate
GF_00424	0.2292578292578292	0.2292578292578292	0.2292578292578292	1.0	True	0.4324324324324324	0.4324324324324324	False	1	False	False	4	4	0.5705741626794258	0.6275917065390749	52.0			False	type I methionyl aminopeptidase		GLO7428_RS22630	111	111	GCF_000317555.1;GCF_032163395.1;GCF_002368395.1;GCF_008121535.1;GCF_047275885.1;GCF_001277295.1;GCF_012516395.1;GCF_000196515.1;GCF_024584745.1;GCF_000312705.1	GCF_000317555.1;GCF_032163395.1;GCF_002368395.1;GCF_008121535.1;GCF_047275885.1;GCF_001277295.1;GCF_012516395.1;GCF_000196515.1;GCF_024584745.1;GCF_000312705.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01692	0.3980239151181721	0.3980239151181721	0.3980239151181721	1.0	True	0.6170212765957447	0.6170212765957447	False	1	False	False	4	4	0.569377990430622	0.5103668261562998	111.0			False	uroporphyrinogen-III C-methyltransferase		HNI00_RS01025	47	47	GCF_032705245.1;GCF_016919485.1;GCF_013177315.1;GCF_042465725.1;GCF_022701255.1;GCF_000204075.1;GCF_009856605.1;GCF_037094475.1;GCF_022701275.1;GCF_000317125.1	GCF_032705245.1;GCF_016919485.1;GCF_013177315.1;GCF_042465725.1;GCF_022701255.1;GCF_000204075.1;GCF_009856605.1;GCF_037094475.1;GCF_022701275.1;GCF_000317125.1	Other / unassigned	Novel/uncertain candidate
GF_01404	0.6889174154899443	0.6889174154899443	0.6889174154899443	1.0	True	0.8596491228070176	0.8596491228070176	False	1	False	False	4	4	0.5689792663476874	0.5350877192982456	129.0			False	aspartate aminotransferase		L3I90_RS09105	57	57	GCF_021650815.1;GCF_008121535.1;GCF_014489415.1;GCF_000312705.1;GCF_018139025.1;GCF_012516395.1;GCF_003367075.2;GCF_051201415.1;GCF_002368395.1;GCF_904830845.1	GCF_021650815.1;GCF_008121535.1;GCF_014489415.1;GCF_000312705.1;GCF_018139025.1;GCF_012516395.1;GCF_003367075.2;GCF_051201415.1;GCF_002368395.1;GCF_904830845.1	Other / unassigned	Novel/uncertain candidate
GF_00362	0.4936753586318988	0.4936753586318988	0.4936753586318988	1.0	True	0.5723270440251572	0.5723270440251572	False	1	False	False	4	4	0.5689792663476874	0.634768740031898	51.0			False	ATP-dependent chaperone ClpB		CHRO_RS22820	159	159	GCF_000317125.1;GCF_023546805.1;GCF_904830925.1;GCF_904830775.1;GCF_003060805.1;GCF_026000695.1;GCF_904830845.1;GCF_904830855.1;GCF_904830935.1;GCF_904830915.1	GCF_000317125.1;GCF_023546805.1;GCF_904830925.1;GCF_904830775.1;GCF_003060805.1;GCF_026000695.1;GCF_904830845.1;GCF_904830855.1;GCF_904830935.1;GCF_904830915.1	Other / unassigned	Novel/uncertain candidate
GF_01230	0.235665362035225	0.235665362035225	0.235665362035225	1.0	True	0.4178082191780822	0.4178082191780822	False	1	False	False	4	4	0.5685805422647527	0.5199362041467305	62.0			False	cytochrome b559 subunit beta		GFS31_RS14490	146	146	GCF_016403105.1;GCF_000817325.1;GCF_003957805.1;GCF_050422935.1;GCF_036630115.1;GCF_036630065.1;GCF_000010065.1;GCF_009498715.2;GCF_003846445.2;GCF_022984195.1	GCF_016403105.1;GCF_000817325.1;GCF_003957805.1;GCF_050422935.1;GCF_036630115.1;GCF_036630065.1;GCF_000010065.1;GCF_009498715.2;GCF_003846445.2;GCF_022984195.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_01460	0.2825057027548693	0.2825057027548693	0.2825057027548693	1.0	True	0.4532374100719424	0.4532374100719424	False	1	False	False	4	4	0.5677830940988836	0.5031897926634769	134.0			False	50S ribosomal protein L7/L12		M5J74_RS14350	139	139	GCF_023546805.1;GCF_000317125.1;GCF_000021805.1;GCF_001318385.1;GCF_000284135.1;GCF_000284215.1;GCF_000340785.1;GCF_018845095.1;GCF_000478825.2;GCF_050408035.1	GCF_023546805.1;GCF_000317125.1;GCF_000021805.1;GCF_001318385.1;GCF_000284135.1;GCF_000284215.1;GCF_000340785.1;GCF_018845095.1;GCF_000478825.2;GCF_050408035.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00320	0.0876119176488441	0.0876119176488441	0.0876119176488441	1.0	True	0.3396226415094339	0.3396226415094339	False	1	False	False	4	4	0.5657894736842105	0.5486443381180223	141.0			False	transketolase		PLE7327_RS14270	53	53	GCF_000317025.1;GCF_002355455.1;GCF_001767235.1;GCF_001854205.2;GCF_000317575.1;GCF_022984195.1;GCF_036630105.1;GCF_016403105.1;GCF_030544905.1;GCF_036630075.1	GCF_000317025.1;GCF_002355455.1;GCF_001767235.1;GCF_001854205.2;GCF_000317575.1;GCF_022984195.1;GCF_036630105.1;GCF_016403105.1;GCF_030544905.1;GCF_036630075.1	Other / unassigned	Novel/uncertain candidate
GF_01394	0.5114734299516909	0.5114734299516909	0.5114734299516909	1.0	True	0.6086956521739131	0.6086956521739131	False	1	False	False	4	4	0.5629984051036683	0.5350877192982456	120.0			False	30S ribosomal protein S12 methylthiotransferase RimO		KIK02_RS23950	138	138	GCF_021379005.1;GCF_016919485.1;GCF_013177315.1;GCF_904830935.1;GCF_014489415.1;GCF_019891175.1;GCF_029953635.1;GCF_026240635.1;GCF_000317025.1;GCF_026802175.1	GCF_021379005.1;GCF_016919485.1;GCF_013177315.1;GCF_904830935.1;GCF_014489415.1;GCF_019891175.1;GCF_029953635.1;GCF_026240635.1;GCF_000317025.1;GCF_026802175.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
