assembly_accession,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids
GCF_032620035.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.400e-162,6635697,,6.6357e+06,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.800e-246,Complete Genome,,47,6635697,"{'infraspecific_names': {'strain': 'CZ1'}, 'organism_name': 'Leptolyngbya boryana CZ1', 'tax_id': 3060204}",1,,1,6635697,0,1.900e-253,GCF_032620035.1-RS_2025_11_21,H=WP_017289029.1;D=WP_316427823.1;K=WP_316427824.1
GCF_032598965.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.800e-163,6598264,,701,,nifD-local_aln_i2.1_12182023,1,1,4,0,5.000e-246,Complete Genome,,50.5,8295955,"{'infraspecific_names': {'strain': 'NK1-12'}, 'organism_name': 'Leptolyngbya sp. NK1-12', 'tax_id': 2547451}",1,,4,6598264,0,4.000e-257,GCF_032598965.1-RS_2025_03_25,H=WP_316436497.1;D=WP_316436498.1;K=WP_316436499.1
GCF_032393985.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.200e-163,7020691,,120.34,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.200e-254,Complete Genome,,40.5,7020691,"{'infraspecific_names': {'strain': 'JS2'}, 'organism_name': 'Fischerella sp. JS2', 'tax_id': 2597771}",1,,1,7020691,0,1.200e-256,GCF_032393985.1-RS_2025_05_05,H=WP_180976454.1;D=WP_102149992.1;K=WP_315785356.1
GCF_026000695.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.000e-52,6818856,,36,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.400e-07,Complete Genome,,44.5,6818856,"{'infraspecific_names': {'strain': 'NIES-39'}, 'organism_name': 'Limnospira platensis NIES-39', 'tax_id': 696747}",1,,1,6818856,0,6.000e-09,GCF_026000695.1-RS_2025_07_06,H=WP_006616040.1;D=WP_014276428.1;K=WP_014276428.1
GCF_031754835.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,8.300e-54,4981678,,99,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-03,Complete Genome,,43,4981678,"{'infraspecific_names': {'strain': 'NRERC-214'}, 'organism_name': 'Microcystis aeruginosa NRERC-214', 'tax_id': 2528657}",0,,1,4981678,0,8.400e-10,GCF_031754835.1-RS_2024_11_06,H=WP_002773281.1;D=WP_104397739.1;K=WP_104397739.1
GCF_031586415.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2657882,,2114.2,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-05,Complete Genome,,53.5,2657882,"{'infraspecific_names': {'strain': 'QKsg1'}, 'organism_name': 'Thermosynechococcus sp. QKsg1', 'tax_id': 3074130}",0,,1,2657882,0,1.400e-10,GCF_031586415.1-RS_2024_11_06,H=WP_149819367.1;D=WP_149821788.1;K=WP_149821788.1
GCF_031583555.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2676543,,280.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-05,Complete Genome,,53.5,2676543,"{'infraspecific_names': {'strain': 'HY593'}, 'organism_name': 'Thermosynechococcus sp. HY593', 'tax_id': 3074103}",0,,1,2676543,0,1.400e-10,GCF_031583555.1-RS_2024_11_06,H=WP_149819367.1;D=WP_149821788.1;K=WP_149821788.1
GCF_031583535.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2676782,,397.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-05,Complete Genome,,53.5,2676782,"{'infraspecific_names': {'strain': 'HY591'}, 'organism_name': 'Thermosynechococcus sp. HY591', 'tax_id': 3074102}",0,,1,2676782,0,1.400e-10,GCF_031583535.1-RS_2024_11_06,H=WP_149819367.1;D=WP_149821788.1;K=WP_149821788.1
GCF_031583515.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2660027,,1070.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.800e-05,Complete Genome,,53.5,2660027,"{'infraspecific_names': {'strain': 'QS41'}, 'organism_name': 'Thermosynechococcus sp. QS41', 'tax_id': 3074101}",0,,1,2660027,0,6.200e-10,GCF_031583515.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310801688.1;K=WP_310801688.1
GCF_031583495.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2670884,,553.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2670884,"{'infraspecific_names': {'strain': 'TG218'}, 'organism_name': 'Thermosynechococcus sp. TG218', 'tax_id': 3074096}",0,,1,2670884,0,9.500e-11,GCF_031583495.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310744967.1;K=WP_310744967.1
GCF_031583475.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.900e-52,2677418,,793.8,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.300e-08,Complete Genome,,53.5,2677418,"{'infraspecific_names': {'strain': 'JY1331'}, 'organism_name': 'Thermosynechococcus sp. JY1331', 'tax_id': 3074098}",1,,1,2677418,0,3.700e-09,GCF_031583475.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302677784.1;K=WP_302677784.1
GCF_031583455.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2668121,,494.1,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2668121,"{'infraspecific_names': {'strain': 'TG215'}, 'organism_name': 'Thermosynechococcus sp. TG215', 'tax_id': 3074095}",0,,1,2668121,0,9.500e-11,GCF_031583455.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310744967.1;K=WP_310744967.1
GCF_031583435.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2662047,,463.2,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2662047,"{'infraspecific_names': {'strain': 'GLH87'}, 'organism_name': 'Thermosynechococcus sp. GLH87', 'tax_id': 3074094}",0,,1,2662047,0,9.500e-11,GCF_031583435.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1
GCF_031583415.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2661840,,335.6,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2661840,"{'infraspecific_names': {'strain': 'GLH333'}, 'organism_name': 'Thermosynechococcus sp. GLH333', 'tax_id': 3074093}",0,,1,2661840,0,9.500e-11,GCF_031583415.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1
GCF_031583395.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2661770,,641.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2661770,"{'infraspecific_names': {'strain': 'GLH187'}, 'organism_name': 'Thermosynechococcus sp. GLH187', 'tax_id': 3074092}",0,,1,2661770,0,9.500e-11,GCF_031583395.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1
GCF_031583375.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2645741,,658.3,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2645741,"{'infraspecific_names': {'strain': 'WL15'}, 'organism_name': 'Thermosynechococcus sp. WL15', 'tax_id': 3074090}",0,,1,2645741,0,9.500e-11,GCF_031583375.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1
GCF_031583355.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2645660,,468.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2645660,"{'infraspecific_names': {'strain': 'WL17'}, 'organism_name': 'Thermosynechococcus sp. WL17', 'tax_id': 3074091}",0,,1,2645660,0,9.500e-11,GCF_031583355.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1
GCF_031583335.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2645738,,534.6,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2645738,"{'infraspecific_names': {'strain': 'WL11'}, 'organism_name': 'Thermosynechococcus sp. WL11', 'tax_id': 3074089}",0,,1,2645738,0,9.500e-11,GCF_031583335.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1
GCF_031583315.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2645572,,490.6,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2645572,"{'infraspecific_names': {'strain': 'PKX91'}, 'organism_name': 'Thermosynechococcus sp. PKX91', 'tax_id': 3074087}",0,,1,2645572,0,9.500e-11,GCF_031583315.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1
GCF_031583295.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2645596,,453.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2645596,"{'infraspecific_names': {'strain': 'PKX95'}, 'organism_name': 'Thermosynechococcus sp. PKX95', 'tax_id': 3074088}",0,,1,2645596,0,9.500e-11,GCF_031583295.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1
GCF_031583255.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2658951,,448.9,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2658951,"{'infraspecific_names': {'strain': 'PKX82'}, 'organism_name': 'Thermosynechococcus sp. PKX82', 'tax_id': 3074086}",0,,1,2658951,0,1.500e-10,GCF_031583255.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310744254.1;K=WP_310744254.1
GCF_031583225.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.900e-52,2699735,,572.6,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.100e-08,Complete Genome,,53.5,2699735,"{'infraspecific_names': {'strain': 'PP555'}, 'organism_name': 'Thermosynechococcus sp. PP555', 'tax_id': 3074085}",1,,1,2699735,0,4.200e-10,GCF_031583225.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302679145.1;K=WP_302679145.1
GCF_031583205.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.900e-52,2699585,,523.7,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.100e-08,Complete Genome,,53.5,2699585,"{'infraspecific_names': {'strain': 'PP551'}, 'organism_name': 'Thermosynechococcus sp. PP551', 'tax_id': 3074084}",1,,1,2699585,0,4.200e-10,GCF_031583205.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302679145.1;K=WP_302679145.1
GCF_031583185.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2653500,,542.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-05,Complete Genome,,53.5,2653500,"{'infraspecific_names': {'strain': 'PP22'}, 'organism_name': 'Thermosynechococcus sp. PP22', 'tax_id': 3074082}",0,,1,2653500,0,9.500e-11,GCF_031583185.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310744967.1;K=WP_310744967.1
GCA_030759595.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.200e-52,3627377,,128,,,1,1,9,0,6.500e-03,Complete Genome,,47.5,4052664,"{'infraspecific_names': {'strain': 'B12'}, 'organism_name': 'Synechocystis sp. B12', 'tax_id': 2764086}",0,,9,3627377,0,,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WLT40194.1;D=;K=WLT38313.1
GCF_030553035.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,5.200e-54,5103923,,39,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-03,Complete Genome,,42,5103923,"{'infraspecific_names': {'strain': 'PCC 7806'}, 'organism_name': 'Microcystis aeruginosa PCC 7806', 'tax_id': 267872}",0,,1,5103923,0,1.100e-09,GCF_030553035.1-RS_2025_08_17,H=WP_002735653.1;D=WP_002746000.1;K=WP_002746000.1
GCF_030544905.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.300e-51,2695906,,105,,nifD-local_aln_i2.1_12182023,1,1,3,0,7.900e-07,Complete Genome,,55.5,2750114,"{'infraspecific_names': {'strain': 'UTEX 2434'}, 'organism_name': 'Synechococcus elongatus PCC 7942 = FACHB-805', 'tax_id': 1140}",1,,3,2695906,0,1.100e-11,GCF_030544905.1-RS_2025_07_25,H=WP_011242451.1;D=WP_011244566.1;K=WP_011244566.1
GCF_030518735.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.900e-52,2677487,,489.8,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.300e-08,Complete Genome,,53.5,2677487,"{'infraspecific_names': {'strain': 'JY1339'}, 'organism_name': 'Thermosynechococcus sp. JY1339', 'tax_id': 3058431}",1,,1,2677487,0,3.700e-09,GCF_030518735.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302677784.1;K=WP_302677784.1
GCF_030518715.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2676782,,594.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-05,Complete Genome,,53.5,2676782,"{'infraspecific_names': {'strain': 'HY596'}, 'organism_name': 'Thermosynechococcus sp. HY596', 'tax_id': 3058430}",0,,1,2676782,0,1.400e-10,GCF_030518715.1-RS_2024_11_06,H=WP_149819367.1;D=WP_149821788.1;K=WP_149821788.1
GCF_030518695.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.900e-52,2699981,,490.2,,nifD-local_aln_i2.1_12182023,1,1,2,0,7.100e-08,Complete Genome,,53.5,2702314,"{'infraspecific_names': {'strain': 'PP45'}, 'organism_name': 'Thermosynechococcus sp. PP45', 'tax_id': 3058429}",1,,2,2699981,0,4.200e-10,GCF_030518695.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302679145.1;K=WP_302679145.1
GCF_030323045.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2652703,,460,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-05,Complete Genome,,53.5,2652703,"{'infraspecific_names': {'strain': 'B3'}, 'organism_name': 'Thermosynechococcus sp. B3', 'tax_id': 2937793}",0,,1,2652703,0,5.900e-11,GCF_030323045.1-RS_2024_11_06,H=WP_149819367.1;D=WP_286625481.1;K=WP_286625481.1
GCF_030323025.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,3.900e-53,4530340,,68.74,,,1,1,1,0,9.300e-04,Complete Genome,,41.5,4530340,"{'infraspecific_names': {'strain': 'Chao 1806'}, 'organism_name': 'Pseudanabaena mucicola str. Chao 1806', 'tax_id': 2942274}",0,,1,4530340,0,,GCF_030323025.1-RS_2025_06_22,H=WP_350329451.1;D=;K=WP_350329355.1
GCF_030322985.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2649060,,401,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-05,Complete Genome,,53.5,2649060,"{'infraspecific_names': {'strain': 'B1'}, 'organism_name': 'Thermosynechococcus sp. B1', 'tax_id': 2937792}",0,,1,2649060,0,5.900e-11,GCF_030322985.1-RS_2024_11_06,H=WP_149819367.1;D=WP_286625481.1;K=WP_286625481.1
GCF_030322965.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2676747,,417,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-05,Complete Genome,,53.5,2676747,"{'infraspecific_names': {'strain': 'B0'}, 'organism_name': 'Thermosynechococcus sp. B0', 'tax_id': 2937284}",0,,1,2676747,0,1.400e-10,GCF_030322965.1-RS_2024_11_06,H=WP_149819367.1;D=WP_149821788.1;K=WP_149821788.1
GCF_029953635.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.800e-163,6866024,,172,,nifD-local_aln_i2.1_12182023,1,1,2,0,1.900e-247,Complete Genome,,40.5,7116433,"{'infraspecific_names': {'strain': 'CENA392'}, 'organism_name': 'Halotia branconii CENA392', 'tax_id': 1539056}",1,,2,6866024,0,1.500e-240,GCF_029953635.1-RS_2025_05_07,H=WP_281483964.1;D=WP_281483963.1;K=WP_281483939.1
GCF_029919255.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.000e-156,3072807,,500,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.700e-237,Complete Genome,,34.5,3072807,"{'infraspecific_names': {'isolate': 'Gazos Creek', 'strain': 'EcSB'}, 'organism_name': 'cyanobacterium endosymbiont of Epithemia clementina EcSB', 'tax_id': 3034674}",1,,1,3072807,0,9.200e-258,GCF_029919255.1-RS_2025_11_23,H=WP_281152266.1;D=WP_281152265.1;K=WP_281152264.1
GCF_029910235.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.200e-160,4928719,,456,,nifD-local_aln_i2.1_12182023,1,1,6,0,9.800e-244,Complete Genome,,42.5,5842326,"{'infraspecific_names': {'strain': 'CCNP1313'}, 'organism_name': 'Pseudanabaena galeata CCNP1313', 'tax_id': 2602720}",1,,6,4928719,0,2.500e-253,GCF_029910235.1-RS_2025_12_02,H=WP_281008276.1;D=WP_281008275.1;K=WP_281008274.1
GCF_028623165.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.500e-163,6618685,,23.58,,nifD-local_aln_i2.1_12182023,1,1,7,0,2.300e-245,Complete Genome,,42,8314159,"{'infraspecific_names': {'strain': 'UHCC 0926'}, 'organism_name': 'Nostoc sp. UHCC 0926', 'tax_id': 3025190}",1,,7,6618685,0,3.000e-114,GCF_028623165.1-RS_2025_08_27,H=WP_273768344.1;D=WP_273770594.1;K=WP_273768371.1
GCF_001854205.2,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.100e-51,9648523,,20,,nifD-local_aln_i2.1_12182023,1,1,3,0,1.900e-07,Complete Genome,,43.5,9659941,"{'infraspecific_names': {'strain': 'JHB'}, 'organism_name': 'Moorena producens JHB', 'tax_id': 1454205}",1,,3,9648523,0,1.600e-13,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_071102525.1;D=WP_009149518.1;K=WP_009149518.1
GCF_027942295.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.500e-53,4729581,,1378,,,1,1,1,0,6.500e-04,Complete Genome,,42.5,4729581,"{'infraspecific_names': {'strain': 'Chao 1811'}, 'organism_name': 'Pseudanabaena sp. Chao 1811', 'tax_id': 2963092}",0,,1,4729581,0,,GCF_027942295.1-RS_2025_08_18,H=WP_345961240.1;D=;K=WP_345961223.1
GCA_016745315.2,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.000e-52,6763969,,191,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.300e-07,Complete Genome,,44,6763969,"{'infraspecific_names': {'strain': 'PCC 9108'}, 'organism_name': 'Arthrospira sp. PCC 9108', 'tax_id': 147317}",1,,1,6763969,0,1.400e-09,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=QQW28070.1;D=QQW27765.1;K=QQW27765.1
GCF_027359595.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.700e-55,1898947,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-11,Complete Genome,,35,1898947,"{'infraspecific_names': {'strain': 'MIT 0912'}, 'organism_name': 'Prochlorococcus marinus str. MIT 0912', 'tax_id': 1570009}",1,,1,1898947,0,6.500e-11,GCF_027359595.1-RS_2025_03_18,H=WP_269612474.1;D=WP_269612476.1;K=WP_269612476.1
GCF_027359575.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.100e-54,1924674,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.200e-11,Complete Genome,,34.5,1924674,"{'infraspecific_names': {'strain': 'MIT 0917'}, 'organism_name': 'Prochlorococcus marinus str. MIT 0917', 'tax_id': 1570014}",1,,1,1924674,0,2.300e-10,GCF_027359575.1-RS_2025_03_18,H=WP_269604961.1;D=WP_269604965.1;K=WP_269604965.1
GCF_027359525.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.700e-55,1877877,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.000e-11,Complete Genome,,35,1877877,"{'infraspecific_names': {'strain': 'MIT 0913'}, 'organism_name': 'Prochlorococcus marinus str. MIT 0913', 'tax_id': 1570010}",1,,1,1877877,0,6.500e-11,GCF_027359525.1-RS_2025_03_18,H=WP_269612474.1;D=WP_269612476.1;K=WP_269612476.1
GCF_027359475.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.400e-54,1988105,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.200e-10,Complete Genome,,35.5,1988105,"{'infraspecific_names': {'strain': 'MIT 0915'}, 'organism_name': 'Prochlorococcus marinus str. MIT 0915', 'tax_id': 1570012}",1,,1,1988105,0,7.500e-10,GCF_027359475.1-RS_2025_03_18,H=WP_269615077.1;D=WP_269615079.1;K=WP_269615079.1
GCF_027359415.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.700e-54,1789313,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,8.900e-11,Complete Genome,,34.5,1789313,"{'infraspecific_names': {'strain': 'MIT 0918'}, 'organism_name': 'Prochlorococcus marinus str. MIT 0918', 'tax_id': 3014997}",1,,1,1789313,0,6.200e-08,GCF_027359415.1-RS_2025_03_18,H=WP_269622565.1;D=WP_269622566.1;K=WP_269622566.1
GCF_027359395.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.000e-53,2046712,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.600e-10,Complete Genome,,34.5,2046712,"{'infraspecific_names': {'strain': 'MIT 1013'}, 'organism_name': 'Prochlorococcus marinus str. MIT 1013', 'tax_id': 3014999}",1,,1,2046712,0,5.500e-10,GCF_027359395.1-RS_2025_03_18,H=WP_269609922.1;D=WP_269609925.1;K=WP_269609925.1
GCF_027359375.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,8.900e-55,1716770,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.200e-08,Complete Genome,,37,1716770,"{'infraspecific_names': {'strain': 'MIT 0919'}, 'organism_name': 'Prochlorococcus marinus str. MIT 0919', 'tax_id': 3014998}",1,,1,1716770,0,1.800e-07,GCF_027359375.1-RS_2025_03_18,H=WP_036901162.1;D=WP_036901161.1;K=WP_036901161.1
GCF_027359355.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,8.100e-55,1934849,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.000e-10,Complete Genome,,35,1934849,"{'infraspecific_names': {'strain': 'MIT 1214'}, 'organism_name': 'Prochlorococcus marinus str. MIT 1214', 'tax_id': 3015000}",1,,1,1934849,0,2.100e-09,GCF_027359355.1-RS_2025_03_18,H=WP_269624466.1;D=WP_269624469.1;K=WP_269624469.1
GCF_026802175.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.500e-163,5809202,,239,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-239,Complete Genome,,48.5,5809202,"{'infraspecific_names': {'strain': 'A174'}, 'organism_name': 'Thermocoleostomius sinensis A174', 'tax_id': 2016057}",1,,1,5809202,0,6.900e-252,GCF_026802175.1-RS_2025_11_20,H=WP_268607835.1;D=WP_268607836.1;K=WP_268607837.1
GCF_947331815.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.000e-156,2483960,,298,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.800e-236,Complete Genome,,33.5,2483960,"{'infraspecific_names': {'isolate': '25016'}, 'organism_name': 'Cyanobacterium sp. uoEpiScrs1', 'tax_id': 2976343}",1,,1,2483960,0,5.800e-257,GCF_947331815.1-RS_2025_02_26,H=WP_267383982.1;D=WP_267383983.1;K=WP_267383984.1
GCF_026240635.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.600e-163,4436989,,387,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.200e-231,Complete Genome,,54,4436989,"{'infraspecific_names': {'strain': 'B231'}, 'organism_name': 'Trichothermofontia sichuanensis B231', 'tax_id': 2016064}",1,,1,4436989,0,6.000e-251,GCF_026240635.1-RS_2025_11_20,H=WP_265901795.1;D=WP_265901796.1;K=WP_265901797.1
GCF_026222535.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,8.300e-54,5669822,,73,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.800e-04,Complete Genome,,42.5,5669822,"{'infraspecific_names': {'strain': 'Chao 1910'}, 'organism_name': 'Microcystis aeruginosa str. Chao 1910', 'tax_id': 2945101}",0,,1,5669822,0,1.100e-09,GCF_026222535.1-RS_2025_02_22,H=WP_002773281.1;D=WP_190359476.1;K=WP_190359476.1
GCA_026000695.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.000e-52,6818916,,36,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.400e-07,Complete Genome,,44.5,6818916,"{'infraspecific_names': {'strain': 'NIES-39'}, 'organism_name': 'Limnospira platensis NIES-39', 'tax_id': 696747}",1,,1,6818916,0,6.000e-09,"Annotation submitted by Laboratory of Gene Biodynamics, Graduate School of Biostudies, Kyoto University",H=BDT14967.1;D=BDT14589.1;K=BDT14589.1
GCF_025999095.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.100e-52,2497893,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,8.500e-08,Complete Genome,,54,2497893,"{'infraspecific_names': {'isolate': 'KatS3mg067'}, 'organism_name': 'Thermosynechococcus sp.', 'tax_id': 2814275}",1,,1,2497893,0,1.000e-09,GCF_025999095.1-RS_2024_11_06,H=WP_297761165.1;D=WP_297756763.1;K=WP_297756763.1
